jur 967.1	Evangelisches Kirchenrecht - Grundfragen
jur 686	Nachbarrecht / Immissionsschutz
jur 069.3	Festlandsockel
jur 263.8	Heilpraktiker
jur 944	Verbrecher
jur 914.4-914.7	Strafregister / Straftilgung
jur 839.8	Wettbewerbsrecht und Strafrecht
jur 856.1	Straftat. Handlung / Handlungsbegriff im Strafrecht
jur 754	Kaufmänische Hilfspersonen
jur 433	Kollektives Arbeitsrecht
jur 875.8-880	Vermögens- und Eigentumsdelikte
jur 708.1	Scheidung der Ehe - Grundfragen
jur 232	Wehrpflicht
jur 831.3	Urheberrecht. Tonträger / Urheberrecht. Funk / Urheberrecht. Sendeunternehmer
jur 191.7	Verwaltungsverfahrensrecht. Amtshilfe
jur 996-997	Asien (ohne Staaten der GUS)
jur 133.8	Verfassungsgeschichte. Stadtverfassungen
jur 829.5-839	Gewerblicher Rechtsschutz / Urheberrecht / Patentrecht / Markenrecht / Wettbewerbsrecht
jur 433.5	Mitarbeiterbeteiligung
jur 964	Kirchenrecht. Geschichte
jur 933.6	Raub / Erpressung
jur 432.2	Arbeitnehmerentsendegesetz
jur 923	Jugendstrafvollstreckung / Jugendstrafvollzug
jur 089.3	Internationale Gerichtsbarkeit. Richter
jur 988.5	Portugal
jur 280.3	Ausbildungsförderung / BAFÖG
jur 383	Jagdrecht
jur 272	Bauordnungsrecht
jur 213.1	Kommunalrecht einzelner Städte und Länder
jur 871.2	Mord / Völkermord
jur 935.1	Computerkriminalität
jur 135.2	Menschenrechte im Staatsrecht / Grundrechte / Grundpflichten
jur 491.2	Anwaltskammer / Anwaltsvereine
jur 223.2	Beamtenrecht. Versorgung / Beamtenrecht. Dienstunfall
jur 171.2	Verfassungrecht und Verfassungsgerichtsbarkeit. Württemberg
jur 032.2	Keilschriftrechte
jur 910-910.3	Strafverfahren. Beweisrecht
jur 265	Veterinärrecht / Viehseuchenrecht
jur 402-403	Straßen- und Wegerecht / Straßenbaurecht
jur 285.0	Hochschulrecht / Wissenschaftsrecht - Grundfragen
jur 743	Sonstiges Bürgerliches Recht außerhalb des BGB
jur 830.5	Sonstige Werkarten
jur 132	Staatsrecht / Staatslehre / Verfassungslehre / Staatsbegriff
jur 998.74	Burundi
jur 106.8	Europäische Union. Verhältnis zu den Mitgliedsstaaten / Unionsrecht und nationales Recht / Föderalismus / Subsidiaritätsprinzip
jur 997.26	Kambodscha
jur 520.3	Vollstreckung in besondere Vermögensmassen
jur 682	Besitz
jur 183	Verwaltungsorganisationsrecht
jur 488.3	Sitzungspolizei / Gerichtliche Verhandlung. Umgangsformen
jur 482	Landgerichte
jur 300	Finanzrecht / Geldrecht / Steuerrecht - Gesamtdarstellungen
jur 839.2	Unlauterer Wettbewerb
jur 942.7	Alterskriminalität
jur 714.1	Kindschaftsrecht - Grundfragen
jur 908.3	Strafverfahren. Anklage /  Strafverfahren. Legalitätsprinzip
jur 883.4	Straftaten gegen die Umwelt / Straftat. Vergiftung
jur 854.1	Strafrecht und Grundrechte
jur 815.6	Leistungspflicht des Versicherers
jur 167.1	Normenkontrolle
jur 116.4	Europarecht. Mitbestimmung
jur 866.4	Entziehung der Fahrerlaubnis
jur 707.6	Gütergemeinschaft
jur 389.4	Wasserversorgung
jur 514	Verfahren in Ehe- und Familiensachen
jur 428	Post- und Fernmeldewesen
jur 465	Lastenausgleich
jur 456	Krankenversicherung
jur 377.6	Pflanzenschutz / Saatgut / Schädlingsbekämpfung
jur 388-389.4	Wasserrecht
jur 962.9	Staatskirchenrecht - Einzelfragen
jur 324.6	Sonstige Verkehrsteuern / Kraftfahrzeugsteuer / Börsenumsatzsteuer / Kuponsteuer / Urkundensteuer / Wechselsteuer / Versicherungssteuer / Lotteriesteuer
jur 110.7	Europarecht. E-Commerce
jur 262.1	Arztrecht / Behandlungsvertrag / Arztrecht. Rechtsstellung des Patienten / Arztrecht. Patientenverfügung / Ärztlicher Eingriff / Arztrecht. Schweigepflicht / Arztrecht. Aufklärungspflicht / Arztrecht. Haftung
jur 351	Genehmigungspflichtige Anlagen
jur 076-ux	Internationaler gewerblicher Rechtsschutz. Internationales Urheberrecht
jur 100.1	Europäische Einigung / Europäische Integration: Geschichtliche Entwicklung / Europa-Idee / Zukunft der europäischen Einigung
jur 824.4	Termingeschäft
jur 376	Landwirtschaftliches Bodenrecht
jur 262.2	Arztrecht. Organtransplantation / Transplantation / Gewebe und Zellen
jur 242.4	Bundespolizei
jur 132.8	Verfassungswidrigkeit / Normative Legitimität
jur 864.3	Strafmilderungsgründe / Strafverzicht
jur 835.7	Patentschutz
jur 756-765	Handelsgeschäfte
jur 022.3	Rechtssubjekt / Rechtsverhältnis
jur 070.2	Hoheitsgewässer / Küstengewässer
jur 113.5	Europarecht. Gentechnologie
jur 914.7	Justizirrtum
jur 290.3	Presse. Öffentliche Aufgaben / Amtliche Schriften. Veröffentlichung / Presserecht. Berichterstattung / Medien. Persönlichkeitsschutz / Presserecht. Veröffentlichungspflicht
jur 180	Verwaltungsrecht
jur 473.5	Jugendgefährdende Schriften / Jugendmedienschutz
jur 241.6	Polizeirecht. Entschädigung
jur 276	Garagenrecht
jur 005.4	Phänomenologie
jur 998.13	Maghreb
jur 520-546	Zwangsvollstreckung / Insolvenzrecht
jur 024	Rechtssprache / Gaunersprache / Rechtssymbolik
jur 370	Energierecht
jur 685.5	Wohnungseigentum
jur 857	Begehen durch Unterlassung / Unterlassungsdelikte / Straftat. Garantenstellung
jur 262-265	Arztrecht / Recht der Heil- und Hilfsberufe
jur 602.1	Natürliche Personen
jur 823.5	Giroverkehr /  Zahlungsverkehr
jur 192.5	Verwaltungsakt. Widerruf / Verwaltungsakt. Rücknahme / Verwaltungsakt. Rechtskraft / Verwaltungsakt. Wiederaufgreifen
jur 829.4	Kreditkarte
jur 030-049	Rechtsgeschichte
jur 800.7	Einmanngesellschaft
jur 076-gu	Internationales Kulturrecht
jur 260.5	Krankenhäuser / Pflegesätze
jur 702	Gleichberechtigung von Mann und Frau
jur 857.3	Handeln für einen andern
jur 987.9	Gibraltar
jur 199	Verwaltungsrecht. Rechtsschutz / Verwaltungsrecht. Rechtsbehelfe
jur 701	Familienrecht - Grundfragen
jur 502.2	Zivilprozessrecht.  Prozesskostenhilfe / Sicherheitsleistungspflicht
jur 083	Humanitäres Völkerrecht
jur 085	Recht der Militärbündnisse
jur 902	Strafverfahrensgesetz / Strafprozessreform
jur 137	Freiheit der Wissenschaft, Forschung und Lehre
jur 111.8	Europarecht. Öffentliche Unternehmen / Europarecht. Öffentliche Dienstleistungen
jur 020.1	Rechtsordnung / Rechtsnorm / Gesetz / Rechtsdogmatik / Subjektives Recht
jur 916.7	Strafvollzug. Sicherheit und Ordnung
jur 436.2	Tarifliche Vereinbarung
jur 651.2	Besondere Vertragsgegenstände
jur 879.5	Untreue
jur 109	Europarecht. Finanz-, Steuer- und Zollrecht
jur 617	Bedingung / Zeitbestimmung
jur 882.2	Kriminelle Vereinigungen / Banden (§ 129, 129a)
jur 521	Gesamtvollstreckung
jur 863.5	Freie Arbeit / Geldstrafe / Ersatzfreiheitsstrafe / Buße / Gemeinnützige Arbeit
jur 257	Datenschutz
jur 485	Richteramt / Richterrecht / Richter / Ehrenamtliche Richter / Juristen / Juristinnen / Einzelrichter
jur 937	Rauschgift / Arzneimitteldelikte
jur 157-158	Staatsoberhaupt
jur 705.2	Eheähnliche Verhältnisse / Lebenspartnerschaft
jur 550	Freiwillige Gerichtsbarkeit
jur 410-411	Luftverkehrsrecht
jur 020.5	Rechtssysteme / Privates und öffentliches Recht
jur 214.7	Gemeindehaftpflicht
jur 273.3	Ingenieurrecht
jur 382	Tierschutz
jur 134.8	Verfassungsrecht. Gebiet unter Alliierter Besatzung (1945-1949)
jur 139.5	Brief- und Postgeheimnis
jur 315.8	Steuerberaterrecht
jur 420	Seefrachtgeschäft
jur 124.2	Europarecht. Schulrecht / Europarecht. Hochschulen
jur 874.7	Unzucht zwischen Männern / Homosexualität
jur 060-098	Völkerrecht / Internationales Recht
jur 121.5	Europäische Aktiengesellschaft / Europäisches Aktienrecht
jur 998.1	Ägypten
jur 066-berl	Völkerrechtliche Stellung. Berlin
jur 823.2	Bankgeschäfte. Allgemeine Geschäftsbedingungen
jur 109.1	Europarecht. Haushaltsrecht
jur 998.61	Erythrea / Eritrea
jur 200-205	Verwaltungsprozessrecht
jur 337.1	Öffentliche Betriebe und Unternehmen / Privatisierung / Public-Private-Partnership / Verwaltungsbetrieb / Monopol
jur 006.1	Struktur des Rechts / Wesen des Rechts /  Rechtsidee / Rechtsverständnis / Rechtsursprung
jur 478.8	Justizverwaltungslehre - Einzelfragen
jur 404.4	Straßenverkehrsgesetz / Straßenverkehrsordnung
jur 267	Gentechnologie / Bioethik
jur 206	Internationales Verwaltungsrecht / Deutsches Internationales Verwaltungsrecht / Öffentliches Kollisionsrecht
jur 683.6	Grundbuch. Berichtigung
jur 998.25	Burkina Faso (Obervolta)
jur 318.6	Gemeinnützigkeitsrecht / Steuerpräferenzen
jur 333.5	Öffentliches Preisrecht / Baupreisrecht
jur 854.8	Strafgesetz. Geltungsbereich / Immunität / Strafmündigkeit / Straftat. Verantwortlichkeit/ Strafrecht. Juristische Personen / Strafrecht. Angehöriger
jur 076-ta	Intenationales Familienrecht
jur 995	Lateinamerika
jur 076-hm	Internationales Steuerrecht
jur 076-ha	Internationales Finanzwesen
jur 321.4	Steuerstrafrecht. Verfahren / Steuerstrafrecht. Amnestie / Steuerstrafrecht. Unterwerfung
jur 967.8	Evangelisches Kirchenrecht. [Land]
jur 875.8	Vermögens- und Eigentumsdelikte
jur 622	Sicherheitsleistung
jur 809	Kapitalanlagegesellschaften / Investmentgesellschaften
jur 487.5	Gerichtsvollzieherrecht
jur 523	Rechtsbehelfe gegen die Zwangsvollstreckung
jur 692.3	Grunddienstbarkeiten
jur 068.0	Menschenrechte. Einzelnes Land
jur 998	Afrika
jur 735.3	Vermächtnis
jur 377.4	Kleingarten / Gartenbau
jur 622.3	Sicherheitsleistung
jur 822	Bankenorganisation
jur 833	Verlagsrecht / Buchhandel
jur 856.4	Handlungslehre
jur 200.5	Verwaltungsprozessrecht - Grundfragen
